Park_Code,Park_Name,IM_Network,CASC_Region,State,TSN,Order,Family,Scientific_Name,Common_Names,Verified_Date,Park_OccurrenceStatus,Notes,Verified_Source,Park_Synonyms,NPSpecies_Occurrence,NPSpecies_OccTag,Abundance,Nativeness,GRank,SRank,IUCNRank
ALPO,Allegheny Portage Railroad National Historic Site,ERMN,NE,PA,173680,Caudata,Plethodontidae,Pseudotriton ruber,"Red Salamander, Northern Red Salamander",2021-02-26,Present,,https://irma.nps.gov/DataStore/DownloadFile/148189,,Present,,Occasional,Native,G5,PA: S5,LC
AMIS,Amistad National Recreation Area,CHDN,SC,TX,774220,Anura,Hylidae,Acris blanchardi,Blanchard's Cricket Frog,2021-02-26,Present,Record changed from A. crepitans to A. blanchardi to reflect species range,http://www.cdri.org/uploads/3/1/7/8/31783917/final_chapter_18_prival.pdf,Acris crepitans blanchardi,Present,,Unknown,Native,G5,TX: S5,LC
AMIS,Amistad National Recreation Area,CHDN,SC,TX,773518,Anura,Bufonidae,Anaxyrus debilis,"Green Toad, Chihuahuan Green Toad, Eastern Green Toad",2021-02-26,Present,,http://www.cdri.org/uploads/3/1/7/8/31783917/final_chapter_18_prival.pdf,Bufo debilis debilis,Present,,Unknown,Native,G5,TX: S4,LC
AMIS,Amistad National Recreation Area,CHDN,SC,TX,773527,Anura,Bufonidae,Anaxyrus punctatus,Red-Spotted Toad,2021-02-26,Present,,http://www.cdri.org/uploads/3/1/7/8/31783917/final_chapter_18_prival.pdf,Bufo punctatus,Present,,Unknown,Native,G5,TX: S5,LC
AMIS,Amistad National Recreation Area,CHDN,SC,TX,773530,Anura,Bufonidae,Anaxyrus speciosus,Texas Toad,2021-02-26,Present,,http://www.cdri.org/uploads/3/1/7/8/31783917/final_chapter_18_prival.pdf,Bufo speciosus,Present,,Unknown,Native,G5,TX: S5,LC
AMIS,Amistad National Recreation Area,CHDN,SC,TX,550240,Anura,Eleutherodactylidae,Eleutherodactylus marnockii,Cliff Chirping Frog,2021-02-26,Present,,http://www.cdri.org/uploads/3/1/7/8/31783917/final_chapter_18_prival.pdf,,Present,,Unknown,Native,G5,TX: S5,LC
AMIS,Amistad National Recreation Area,CHDN,SC,TX,173468,Anura,Microhylidae,Gastrophryne olivacea,"Great Plains Narrow-mouthed Toad, Western Narrow-mouthed Toad",2021-02-26,Present,,http://www.cdri.org/uploads/3/1/7/8/31783917/final_chapter_18_prival.pdf,,Present,,Unknown,Native,G5,TX: S5,LC
AMIS,Amistad National Recreation Area,CHDN,SC,TX,773583,Anura,Bufonidae,Incilius nebulifer,Gulf Coast Toad,2021-02-26,Present,,http://www.cdri.org/uploads/3/1/7/8/31783917/final_chapter_18_prival.pdf,Bufo nebulifer,Present,,Unknown,Native,G5,TX: S5,LC
AMIS,Amistad National Recreation Area,CHDN,SC,TX,775079,Anura,Ranidae,Lithobates berlandieri,"Rio Grande Leopard Frog, Rio Grande Frog",2021-02-26,Present,,http://www.cdri.org/uploads/3/1/7/8/31783917/final_chapter_18_prival.pdf,Rana berlandieri,Present,,Unknown,Native,G5,TX: S5,LC
AMIS,Amistad National Recreation Area,CHDN,SC,TX,173429,Anura,Scaphiopodidae,Scaphiopus couchii,Couch's Spadefoot,2021-02-26,Present,,http://www.cdri.org/uploads/3/1/7/8/31783917/final_chapter_18_prival.pdf,,Present,,Unknown,Native,G5,TX: S5,LC
AMME,American Memorial Park,PACN,SW,Mariana Islands,773729,Anura,Bufonidae,Rhinella marina,Cane Toad,2021-03-01,Present,,http://npshistory.com/publications/amme/nrr-2019-1976.pdf,Bufo marinus,Present,,Uncommon,Non-native,GSNR,MI: SNA,LC
ANAC,Anacostia Park,NCRN,NE,DC,173520,Anura,Hylidae,Acris crepitans,"Northern Cricket Frog, Eastern Cricket Frog",2021-03-01,Present,,http://www.ddotfiles.com/awi/assets/anacostia/documents/AnacostiaRiverwalkTrail_EA_fulldoc.pdf,Acris crepitans crepitans,Present,,Unknown,Native,G5,DC: S3,LC
ANAC,Anacostia Park,NCRN,NE,DC,173590,Caudata,Ambystomatidae,Ambystoma maculatum,Spotted Salamander,2021-03-01,Present,,https://amphibiaweb.org/cgi/amphib_query?where-genus=Ambystoma&where-species=maculatum&account=mol,,Present,,Unknown,Native,G5,DC: S4; MD: S5,LC
ANAC,Anacostia Park,NCRN,NE,DC,773511,Anura,Bufonidae,Anaxyrus americanus,American Toad,2021-03-01,Present,,http://www.ddotfiles.com/awi/assets/anacostia/documents/AnacostiaRiverwalkTrail_EA_fulldoc.pdf,"Bufo americanus americanus, Bufo americanus",Present,,Unknown,Native,G5,DC: S5,LC
ANAC,Anacostia Park,NCRN,NE,DC,773520,Anura,Bufonidae,Anaxyrus fowleri,Fowler's Toad,2021-03-01,Present,,http://www.ddotfiles.com/awi/assets/anacostia/documents/AnacostiaRiverwalkTrail_EA_fulldoc.pdf,Bufo woodhousii fowleri,Not In Park,Historical,,Native,G5,DC: S5,LC
ANAC,Anacostia Park,NCRN,NE,DC,173633,Caudata,Plethodontidae,Desmognathus fuscus,"Dusky Salamander, Northern Dusky Salamander",2021-03-01,Present,This population is the D. fuscus B2 lineage,http://www.ddotfiles.com/awi/assets/anacostia/documents/AnacostiaRiverwalkTrail_EA_fulldoc.pdf,Desmognathus fuscus fuscus,Present,,Unknown,Native,G5,DC: S5,LC
ANAC,Anacostia Park,NCRN,NE,DC,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2021-03-01,Present,,http://www.ddotfiles.com/awi/assets/anacostia/documents/AnacostiaRiverwalkTrail_EA_fulldoc.pdf,Rana catesbeiana,Present,,Unknown,Non-native,G5,DC: S5,LC
ANAC,Anacostia Park,NCRN,NE,DC,775087,Anura,Ranidae,Lithobates clamitans,"Green Frog, Northern Green Frog",2021-03-01,Present,,http://www.ddotfiles.com/awi/assets/anacostia/documents/AnacostiaRiverwalkTrail_EA_fulldoc.pdf,Rana clamitans melanota,Present,,Unknown,Native,G5,DC: S5,LC
ANAC,Anacostia Park,NCRN,NE,DC,775107,Anura,Ranidae,Lithobates palustris,Pickerel Frog,2021-03-01,Present,,http://www.ddotfiles.com/awi/assets/anacostia/documents/AnacostiaRiverwalkTrail_EA_fulldoc.pdf,Rana palustris,Present,,Unknown,Native,G5,DC: S5,LC
ANAC,Anacostia Park,NCRN,NE,DC,775116,Anura,Ranidae,Lithobates sphenocephalus,Southern Leopard Frog,2021-03-01,Present,,https://www.inaturalist.org/places/anacostia-river-watershed-cd04d04b-2f4c-4c3e-ac60-9d697b7cf919#taxon=20978,Rana utricularia,Present,,Unknown,Native,G5,DC: S1,LC
ANAC,Anacostia Park,NCRN,NE,DC,775117,Anura,Ranidae,Lithobates sylvaticus,Wood Frog,2021-03-01,Present,,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&ved=2ahUKEwil6o_2pJDvAhW2HzQIHWdOD-UQFjAOegQIFBAD&url=https%3A%2F%2Fparkplanning.nps.gov%2FshowFile.cfm%3FprojectID%3D18040%26MIMEType%3Dapplication%25252Fpdf%26filename%3DANAC%2520Wetlands%2520and%2520Resident%2520Canada%2520Goose%2520Management%2520Plan%2520FEIS%252DChpt%25203%2520%2528Part%25202%2529%2520%252D%2520Index%252Epdf%26sfid%3D198322&usg=AOvVaw2Uu_oDjVWzyAtJdR594Bq5,Rana sylvatica,Not In Park,False Report,,Native,G5,DC: S2,LC
ANAC,Anacostia Park,NCRN,NE,DC,207303,Anura,Hylidae,Pseudacris crucifer,Spring Peeper,2021-03-01,Present,,http://www.ddotfiles.com/awi/assets/anacostia/documents/AnacostiaRiverwalkTrail_EA_fulldoc.pdf,Pseudacris crucifer crucifer,Present,,Occasional,Native,G5,DC: S4,LC
ANAC,Anacostia Park,NCRN,NE,DC,207307,Anura,Hylidae,Pseudacris feriarum,"Upland Chorus Frog, Southeastern Chorus Frog",2021-03-01,Present,,http://www.ddotfiles.com/awi/assets/anacostia/documents/AnacostiaRiverwalkTrail_EA_fulldoc.pdf,Pseudacris triseriata feriarum,Not In Park,False Report,,Native,G5,DC: S3,LC
ANIA,Aniakchak National Monument,SWAN,NW,AK,775117,Anura,Ranidae,Lithobates sylvaticus,Wood Frog,2020-09-15,Possible,,https://www.nps.gov/ania/learn/nature/upload/ANIA_WCAweb.pdf,Rana sylvatica,Probably Present,,,Native,G5,AK: S5,LC
ANTI,Antietam National Battlefield,NCRN,NE,MD,773511,Anura,Bufonidae,Anaxyrus americanus,American Toad,2021-03-01,Present,Detected in ARMI surveys,http://npshistory.com/publications/anti/nrr-2011-413.pdf,"Bufo americanus americanus, Anaxyrus americanus americanus",Present,,Abundant,Native,G5,MD: S5,LC
ANTI,Antietam National Battlefield,NCRN,NE,MD,773520,Anura,Bufonidae,Anaxyrus fowleri,Fowler's Toad,2022-05-31,Present,Added manually; detected in ARMI surveys,pers. comm. with Evan Grant,Bufo fowleri,Unconfirmed,,,Native,G5,MD: S5,LC
ANTI,Antietam National Battlefield,NCRN,NE,MD,173633,Caudata,Plethodontidae,Desmognathus fuscus,"Dusky Salamander, Northern Dusky Salamander",2021-03-01,Present,Not detected in ARMI surveys as of 2022; this population is the D. fuscus B2 lineage,http://npshistory.com/publications/anti/nrr-2011-413.pdf,Desmognathus fuscus fuscus,Present,,Uncommon,Native,G5,MD: S5,LC
ANTI,Antietam National Battlefield,NCRN,NE,MD,173685,Caudata,Plethodontidae,Eurycea bislineata,"Two-lined Salamander, Northern Two-lined Salamander",2021-03-01,Present,Not detected in ARMI surveys as of 2022; this area is a contact zone between lineages and their specific species is unknown (pers. comm. David Beamer),http://npshistory.com/publications/anti/nrr-2011-413.pdf,,Present,,Abundant,Native,G5,MD: S5,LC
ANTI,Antietam National Battlefield,NCRN,NE,MD,173687,Caudata,Plethodontidae,Eurycea longicauda,Long-tailed Salamander,2021-03-01,Present,Not detected in ARMI surveys as of 2022,http://npshistory.com/publications/anti/nrr-2011-413.pdf,Eurycea longicauda longicauda,Present,,Abundant,Native,G5,MD: S3,LC
ANTI,Antietam National Battlefield,NCRN,NE,MD,173503,Anura,Hylidae,Hyla versicolor,Gray Treefrog,2021-03-01,Possible,Not detected in ARMI surveys; no references found,NULL,Hyla versicolor,Present,,Unknown,Native,G5,MD: S5,LC
ANTI,Antietam National Battlefield,NCRN,NE,MD,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2021-03-01,Present,Not detected in ARMI surveys as of 2022,http://npshistory.com/publications/anti/nrr-2011-413.pdf,Rana catesbeiana,Present,,Unknown,Non-native,G5,MD: S5,LC
ANTI,Antietam National Battlefield,NCRN,NE,MD,775087,Anura,Ranidae,Lithobates clamitans,"Green Frog, Northern Green Frog",2021-03-01,Present,Detected in ARMI surveys,http://npshistory.com/publications/anti/nrr-2011-413.pdf,Rana clamitans melanota,Present,,Abundant,Native,G5,MD: S5,LC
ANTI,Antietam National Battlefield,NCRN,NE,MD,775107,Anura,Ranidae,Lithobates palustris,Pickerel Frog,2021-03-01,Present,Detected in ARMI surveys,http://npshistory.com/publications/anti/nrr-2011-413.pdf,Rana palustris,Present,,Common,Native,G5,MD: S5,LC
ANTI,Antietam National Battlefield,NCRN,NE,MD,775117,Anura,Ranidae,Lithobates sylvaticus,Wood Frog,2021-03-01,Present,Not detected in ARMI surveys as of 2022,http://npshistory.com/publications/anti/nrr-2011-413.pdf,Rana sylvatica,Present,,Uncommon,Native,G5,MD: S5,LC
ANTI,Antietam National Battlefield,NCRN,NE,MD,173649,Caudata,Plethodontidae,Plethodon cinereus,"Red-backed Salamander, Eastern Red-backed Salamander",2021-03-01,Present,Not detected in ARMI surveys as of 2022; this population is part of the P. cinearus Northern Clade as per Radomski et al 2020,http://npshistory.com/publications/anti/nrr-2011-413.pdf,,Present,,Abundant,Native,G5,MD: S5,LC
ANTI,Antietam National Battlefield,NCRN,NE,MD,173650,Caudata,Plethodontidae,Plethodon glutinosus,"Slimy Salamander, Northern Slimy Salamander",2021-03-01,Present,Not detected in ARMI surveys as of 2022,http://npshistory.com/publications/anti/nrr-2011-413.pdf,,Present,,Uncommon,Native,G5,MD: S5,LC
ANTI,Antietam National Battlefield,NCRN,NE,MD,207303,Anura,Hylidae,Pseudacris crucifer,Spring Peeper,2021-03-01,Present,Not detected in ARMI surveys as of 2022,http://npshistory.com/publications/anti/nrr-2011-413.pdf,Pseudacris crucifer crucifer,Present,,Common,Native,G5,MD: S5,LC
ANTI,Antietam National Battlefield,NCRN,NE,MD,173680,Caudata,Plethodontidae,Pseudotriton ruber,"Red Salamander, Northern Red Salamander",2021-03-01,Possible,Not detected in ARMI surveys; no references found,NULL,Pseudotriton ruber ruber,Present,,Unknown,Native,G5,MD: S5,LC
APCO,Appomattox Court House National Historical Park,MIDN,NE,VA,173590,Caudata,Ambystomatidae,Ambystoma maculatum,Spotted Salamander,2021-03-01,Present,,https://irma.nps.gov/DataStore/DownloadFile/441594,,Present,,Common,Native,G5,VA: S5,LC
APCO,Appomattox Court House National Historical Park,MIDN,NE,VA,173591,Caudata,Ambystomatidae,Ambystoma opacum,Marbled Salamander,2021-03-01,Present,,https://irma.nps.gov/DataStore/DownloadFile/441594,,Present,,Common,Native,G5,VA: S5,LC
APCO,Appomattox Court House National Historical Park,MIDN,NE,VA,173604,Caudata,Ambystomatidae,Ambystoma talpoideum,Mole Salamander,2021-03-01,Present,,https://irma.nps.gov/DataStore/DownloadFile/441594,,Present,,Common,Native,G5,VA: S2,LC
APCO,Appomattox Court House National Historical Park,MIDN,NE,VA,773511,Anura,Bufonidae,Anaxyrus americanus,American Toad,2021-03-01,Present,,https://irma.nps.gov/DataStore/DownloadFile/441594,"Bufo americanus americanus, Bufo americanus",Present,,Common,Native,G5,VA: S5,LC
APCO,Appomattox Court House National Historical Park,MIDN,NE,VA,173633,Caudata,Plethodontidae,Desmognathus fuscus,"Dusky Salamander, Northern Dusky Salamander",2021-03-01,Present,This population is the D. fuscus B2 lineage,https://irma.nps.gov/DataStore/DownloadFile/441594,Desmognathus fuscus fuscus,Present,,Common,Native,G5,VA: S5,LC
APCO,Appomattox Court House National Historical Park,MIDN,NE,VA,586362,Caudata,Plethodontidae,Eurycea guttolineata,Three-lined Salamander,2021-03-01,Present,,https://irma.nps.gov/DataStore/DownloadFile/441594,,Present,,Unknown,Native,G5,VA: S4,LC
APCO,Appomattox Court House National Historical Park,MIDN,NE,VA,550248,Caudata,Plethodontidae,Eurycea wilderae,Blue Ridge Two-lined Salamander,2021-03-01,Present,"The closest populations of two-lined salamanders which have been genetically characterized are referable to the E lineage. This lineage will likely be refered to as E. wilderae in the future, pers. comm. David Beamer.",https://irma.nps.gov/DataStore/DownloadFile/441594,Eurycea cirrigera,Present,,Common,Native,G5,VA: S2,LC
APCO,Appomattox Court House National Historical Park,MIDN,NE,VA,173678,Caudata,Plethodontidae,Hemidactylium scutatum,Four-toed Salamander,2021-03-01,Present,,https://irma.nps.gov/DataStore/DownloadFile/441594,,Present,,Unknown,Native,G5,VA: S5,LC
APCO,Appomattox Court House National Historical Park,MIDN,NE,VA,173502,Anura,Hylidae,Hyla chrysoscelis,Cope's Gray Treefrog,2021-03-01,Present,,https://irma.nps.gov/DataStore/DownloadFile/441594,Hyla chrysoscelis,Present,,Uncommon,Native,G5,VA: S5,LC
APCO,Appomattox Court House National Historical Park,MIDN,NE,VA,173503,Anura,Hylidae,Hyla versicolor,Gray Treefrog,2021-03-01,Present,,https://irma.nps.gov/DataStore/DownloadFile/441594,Hyla versicolor,Present,,Common,Native,G5,VA: S5,LC
APCO,Appomattox Court House National Historical Park,MIDN,NE,VA,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2021-03-01,Present,,https://irma.nps.gov/DataStore/DownloadFile/441594,Rana catesbeiana,Present,,Uncommon,Native,G5,VA: S5,LC
APCO,Appomattox Court House National Historical Park,MIDN,NE,VA,775087,Anura,Ranidae,Lithobates clamitans,"Green Frog, Northern Green Frog",2021-03-01,Present,,https://irma.nps.gov/DataStore/DownloadFile/441594,Rana clamitans melanota,Present,,Uncommon,Native,G5,VA: S5,LC
APCO,Appomattox Court House National Historical Park,MIDN,NE,VA,775107,Anura,Ranidae,Lithobates palustris,Pickerel Frog,2021-03-01,Present,,https://irma.nps.gov/DataStore/DownloadFile/441594,Rana palustris,Present,,Common,Native,G5,VA: S5,LC
APCO,Appomattox Court House National Historical Park,MIDN,NE,VA,775117,Anura,Ranidae,Lithobates sylvaticus,Wood Frog,2021-03-01,Present,,https://irma.nps.gov/DataStore/DownloadFile/441594,Rana sylvatica,Present,,Common,Native,G5,VA: S5,LC
APCO,Appomattox Court House National Historical Park,MIDN,NE,VA,173615,Caudata,Salamandridae,Notophthalmus viridescens,"Eastern Newt, Red-spotted Newt",2021-03-01,Present,,https://irma.nps.gov/DataStore/DownloadFile/441594,Notophthalmus viridescens viridescens,Present,,Uncommon,Native,G5,VA: S5,LC
APCO,Appomattox Court House National Historical Park,MIDN,NE,VA,173649,Caudata,Plethodontidae,Plethodon cinereus,"Red-backed Salamander, Eastern Red-backed Salamander",2021-03-01,Present,This population is part of the P. cinearus Northern Clade as per Radomski et al 2020,https://irma.nps.gov/DataStore/DownloadFile/441594,,Present,,Unknown,Native,G5,VA: S5,LC
APCO,Appomattox Court House National Historical Park,MIDN,NE,VA,208283,Caudata,Plethodontidae,Plethodon cylindraceus,White-spotted Slimy Salamander,2021-03-01,Present,,https://irma.nps.gov/DataStore/DownloadFile/441594,Plethodon glutinosus,Present,,Unknown,Native,G5,VA: S5,LC
APCO,Appomattox Court House National Historical Park,MIDN,NE,VA,207303,Anura,Hylidae,Pseudacris crucifer,Spring Peeper,2021-03-01,Present,,https://irma.nps.gov/DataStore/DownloadFile/441594,Pseudacris crucifer crucifer,Present,,Common,Native,G5,VA: S5,LC
APCO,Appomattox Court House National Historical Park,MIDN,NE,VA,207307,Anura,Hylidae,Pseudacris feriarum,"Upland Chorus Frog, Southeastern Chorus Frog",2021-03-01,Present,,https://irma.nps.gov/DataStore/DownloadFile/441594,"Pseudacris feriarum feriarum, Pseudacris triseriata feriarum",Present,,Uncommon,Native,G5,VA: S5,LC
APCO,Appomattox Court House National Historical Park,MIDN,NE,VA,173680,Caudata,Plethodontidae,Pseudotriton ruber,"Red Salamander, Northern Red Salamander",2021-03-01,Possible,Expected,https://irma.nps.gov/DataStore/DownloadFile/441594,Pseudotriton ruber ruber,Unconfirmed,,,Native,G5,VA: S5,LC
APIS,Apostle Islands National Lakeshore,GLKN,MW,WI,173599,Caudata,Ambystomatidae,Ambystoma laterale,Blue-spotted Salamander,2021-03-01,Present,,https://irma.nps.gov/DataStore/DownloadFile/616753,,Present,,Unknown,Native,G5,WI: S4S5,LC
APIS,Apostle Islands National Lakeshore,GLKN,MW,WI,173590,Caudata,Ambystomatidae,Ambystoma maculatum,Spotted Salamander,2021-03-01,Present,,https://irma.nps.gov/DataStore/DownloadFile/616753,,Present,,Unknown,Native,G5,WI: S4,LC
APIS,Apostle Islands National Lakeshore,GLKN,MW,WI,773511,Anura,Bufonidae,Anaxyrus americanus,American Toad,2021-03-01,Present,,https://irma.nps.gov/DataStore/DownloadFile/616753,"Bufo americanus americanus, Bufo americanus",Present,,Common,Native,G5,WI: S5,LC
APIS,Apostle Islands National Lakeshore,GLKN,MW,WI,173678,Caudata,Plethodontidae,Hemidactylium scutatum,Four-toed Salamander,2021-03-01,Present,,https://irma.nps.gov/DataStore/DownloadFile/616753,,Present,,Unknown,Native,G5,WI: S3?,LC
APIS,Apostle Islands National Lakeshore,GLKN,MW,WI,173502,Anura,Hylidae,Hyla chrysoscelis,Cope's Gray Treefrog,2021-03-01,Present,,https://irma.nps.gov/DataStore/DownloadFile/616753,Hyla chrysoscelis,Probably Present,,,Native,G5,WI: S5,LC
APIS,Apostle Islands National Lakeshore,GLKN,MW,WI,173503,Anura,Hylidae,Hyla versicolor,Gray Treefrog,2021-03-01,Present,,https://irma.nps.gov/DataStore/DownloadFile/616753,Hyla versicolor,Present,,Unknown,Native,G5,WI: S5,LC
APIS,Apostle Islands National Lakeshore,GLKN,MW,WI,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2021-03-01,Possible,"Species presence is possible, but not detected with call surveys and report considers occurrence questionable (pers. comm. with Steve Spear)",https://irma.nps.gov/DataStore/DownloadFile/593077,Rana catesbeiana,Probably Present,,,Native,G5,WI: S3,LC
